_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
443,93401,93401,2401.0,0.0,闪光,,,,,,,,,,,
444,38127,38127,2487.0,0.0,严重,,,,,,,,,,,
445,15A012,,1.0,3.0,炒作,,,,,,,,,,,
446,458466,,1.0,0.0,上传,,,,,,,,,,,
447,12417B,,180.0,6.0,购买,,,,,,,,,,,
448,01949B,,14.0,0.0,伟大,,,,,,,,,,,
449,3baade,,1.0,0.0,无,,,,,,,,,,,
450,1200Ff,,1211.0,328.0,事情,,,,,,,,,,,
451,b91017,,118.0,4646.0,问题,,,,,,,,,,,
452,303494,,10.0,0.0,来到,,,,,,,,,,,
453,df1060,,1.0,0.0,获得,,,,,,,,,,,
454,66116E,,19.0,12.0,赢得,,,,,,,,,,,
455,0ff5ec,,27.0,25.0,查看,,,,,,,,,,,
456,54da10,,1.0,0.0,新,,,,,,,,,,,
457,Befa99,,6.0,1.0,赢得,,,,,,,,,,,
458,686430,,1.0,0.0,消息,,,,,,,,,,,
459,800801,,19.0,1.0,相信,,,,,,,,,,,
460,941419,sa,5.0,4.0,离开,,,,,,,,,,,
461,2929a1,,26.0,7.0,拥有,,,,,,,,,,,
462,aebd83,,2.0,0.0,上帝,,,,,,,,,,,
463,77aa50,,2.0,7.0,来自,,,,,,,,,,,
464,C22006,,238.0,86.0,无,,,,,,,,,,,
465,996176,"Москва, Россия",68.0,9.0,一辆车,,,,,,,,,,,
466,195967,,24.0,15.0,重新,,,,,,,,,,,
467,D44120,,1.0,3.0,无,,,,,,,,,,,
468,00011A,,3354.0,3960.0,游戏,,,,,,,,,,,
469,752711,"Dores de Campos, Brasil",61.0,274.0,取消,,,,,,,,,,,
470,_linlef,,2842.0,9351.0,解决,,,,,,,,,,,
471,JiaheZhang1997,Hebei China,980.0,1877.0,有没有,,,,,,,,,,,
472,Yanghuikang1,,12591.0,73243.0,来到,,,,,,,,,,,
473,RoulanyishuiYHC,People's Republic of China,9078.0,51266.0,消息,,,,,,,,,,,
474,ChanJoe18,,2802.0,4242.0,世界地图,,,,,,,,,,,
475,Lanzhouer,Lanzhou City in PRC,3010.0,4415.0,移动,,,,,,,,,,,
476,HENG0621,"上海, 中华人民共和国",79.0,140.0,就是,,,,,,,,,,,
477,Flashyasf,"Alabama, USA",16976.0,16761.0,更好,,,,,,,,,,,
478,discountzuzu,"cw: naruto , mha , kny
cr: dog and scum , six of crows

♥︎twenty
♡she her
♥︎ an aizawa kinda gal",14677.0,24178.0,发现,,,,,,,,,,,
479,cryptodatawiz,,135.0,184.0,意味着,,,,,,,,,,,
480,bitch_built,She/Her,3682.0,11203.0,意味着,,,,,,,,,,,
481,wuwalida,,9.0,8.0,游戏,,,,,,,,,,,
482,Quan697,,4.0,1.0,版本,,,,,,,,,,,
483,Mitsos_Arx,Iron City Greek Sector,369.0,3535.0,节目,,,,,,,,,,,
484,MightyGoatWitch,My Bed,196.0,100866.0,也许,,,,,,,,,,,
485,Marklord117,,405.0,18.0,无法,,,,,,,,,,,
486,BraveEmblem17,In a place far far away,11419.0,58486.0,能,,,,,,,,,,,
487,HaominLiaizg,中国北京,4517.0,14018.0,诗词曲赋,,,,,,,,,,,
488,mark19676,,500.0,653.0,全过程,,,,,,,,,,,
489,lejinjin,,2901.0,10364.0,男人,,,,,,,,,,,
490,YangNa18,,867.0,722.0,暖阳,,,,,,,,,,,
491,Ad4GrY4hiBsiChB,,1803.0,331.0,表示遗憾,,,,,,,,,,,
492,Ages_Emporium,,14168.0,56514.0,告诉,,,,,,,,,,,
493,mikahisudaily,him/she admin. | not spoiler free.,9.0,0.0,内容,,,,,,,,,,,
494,_simoneart_,Minor ,6968.0,46689.0,更好,,,,,,,,,,,
495,_dirtyiron_,,99.0,15.0,面孔,,,,,,,,,,,
496,issaanoahh,"Los Angeles, CA",2597.0,14786.0,继续,,,,,,,,,,,
497,Itzvanessa16,,1.0,5.0,说,,,,,,,,,,,
498,arthfobic,to owners of content,435.0,2768.0,服务,,,,,,,,,,,
499,GilpatrickTl,Washington State,807.0,389.0,恐怖主义,,,,,,,,,,,
500,23Fujitsu,Morocco,1393.0,10131.0,先生,,,,,,,,,,,
501,Physiolmy,The State of Palestine,578.0,2407.0,拯救,,,,,,,,,,,
502,AyikoruLisa,,57.0,276.0,拯救,,,,,,,,,,,
503,charlotteauman1,,1868.0,4582.0,休息,,,,,,,,,,,
504,superjanella,Wonderland,12769.0,1862.0,见到,,,,,,,,,,,
505,Cade44,,2.0,0.0,看着,,,,,,,,,,,
506,619919,gulbarga,2.0,0.0,回复,,,,,,,,,,,
507,032Dac,,93.0,216.0,看起来,,,,,,,,,,,
508,255050,,2.0,0.0,计划,,,,,,,,,,,
509,333032,,8.0,7.0,兄弟,,,,,,,,,,,
510,602121,صحفي وكاتب وشاعر,1.0,0.0,来到,,,,,,,,,,,
511,aa0065,,997.0,149.0,国家,,,,,,,,,,,
512,EA7885,,21762.0,30071.0,游戏,,,,,,,,,,,
513,166465,VILLAHEERMOSA TABASCO,24.0,0.0,留下,,,,,,,,,,,
514,f10944,,9.0,0.0,力量,,,,,,,,,,,
515,fed8631,,5.0,0.0,喜欢,,,,,,,,,,,
516,1243759,,7.0,0.0,一直,,,,,,,,,,,
517,8224225,,1.0,0.0,无,,,,,,,,,,,
518,cdeaf,,1.0,0.0,注册,,,,,,,,,,,
519,9559a,,3.0,48.0,无,,,,,,,,,,,
520,fadef,Curitiba,7.0,0.0,地方,,,,,,,,,,,
521,C1164,,5.0,0.0,糟糕,,,,,,,,,,,
522,Fb25F,,1.0,0.0,戏剧,,,,,,,,,,,
523,Cad80,,7.0,0.0,休息,,,,,,,,,,,
524,DFD89,Mbabane/Swaziland,1.0,0.0,世界,,,,,,,,,,,
525,DA6b0,,3.0,5.0,方式,,,,,,,,,,,
526,Ede1D,,1.0,0.0,恐怖分子,,,,,,,,,,,
527,72402,,4.0,0.0,收到,,,,,,,,,,,
528,adc88,USA/Germany,68.0,0.0,很棒,,,,,,,,,,,
529,8224225,,1.0,0.0,无,,,,,,,,,,,
530,26731,26731,173.0,0.0,严重,,,,,,,,,,,
531,67Aea,,6.0,516.0,无,,,,,,,,,,,
532,a3561,,1.0,0.0,无,,,,,,,,,,,
533,91300,歌舞伎町^_^,1749.0,2483.0,乐趣,,,,,,,,,,,
534,17833,17833,219.0,0.0,严重,,,,,,,,,,,
535,2040F,,6.0,0.0,继续,,,,,,,,,,,
536,C2482,,3.0,0.0,乐队,,,,,,,,,,,
537,c9901,mexico,1.0,1.0,无,,,,,,,,,,,
538,57058,57058,201.0,0.0,严重,,,,,,,,,,,
539,Cc91C,,1.0,0.0,好,,,,,,,,,,,
540,fafba,,4.0,0.0,链接,,,,,,,,,,,
541,ae995,,39.0,55.0,世界,,,,,,,,,,,
542,FAFC4,,281.0,250.0,页面,,,,,,,,,,,
543,f9b99,,26.0,0.0,保留,,,,,,,,,,,
544,b14d3,,5.0,0.0,了解,,,,,,,,,,,
545,FF2F8,,89.0,3.0,乐趣,,,,,,,,,,,
546,96093,96093,423.0,0.0,手表,,,,,,,,,,,
547,73553,73553,389.0,0.0,严重,,,,,,,,,,,
548,b35b2,,14.0,37.0,父亲,,,,,,,,,,,
549,cac0e,United Kingdom,213.0,609.0,发现,,,,,,,,,,,
550,3711F,,2411.0,661.0,重新,,,,,,,,,,,
551,44126,44126,2760.0,0.0,恶劣,,,,,,,,,,,
552,D0172,J.town,1.0,0.0,困惑,,,,,,,,,,,
553,36382,,1.0,0.0,无,,,,,,,,,,,
554,ead29,,9.0,8.0,方法,,,,,,,,,,,
555,59045,,2.0,0.0,发现,,,,,,,,,,,
556,baad6,,1.0,0.0,推,,,,,,,,,,,
557,bd2db,,1.0,0.0,无,,,,,,,,,,,
558,619bd,,1.0,0.0,无,,,,,,,,,,,
559,dabc4,,1.0,0.0,无,,,,,,,,,,,
560,D7Aa9,,232.0,123.0,就是,,,,,,,,,,,
561,d2d2a,,3.0,3.0,赢得,,,,,,,,,,,
562,70062,70062,902.0,0.0,严重,,,,,,,,,,,
563,fc295,NY and LA | 80/20,5560.0,0.0,百老汇,,,,,,,,,,,
564,a28a1,,1.0,0.0,得分,,,,,,,,,,,
565,F5472,,1.0,0.0,无,,,,,,,,,,,
566,38317,38317,217.0,0.0,严重,,,,,,,,,,,
567,72510,不毛地帯,30610.0,1463.0,查看,,,,,,,,,,,
568,edaa4,,1.0,0.0,无,,,,,,,,,,,
569,20169,20169,675.0,0.0,严重,,,,,,,,,,,
570,0ff10,,4.0,0.0,成为,,,,,,,,,,,
571,Dad80,,2.0,20.0,支持,,,,,,,,,,,
572,65711,65711,333.0,0.0,恶劣,,,,,,,,,,,
573,0942C,,15.0,76.0,不能,,,,,,,,,,,
574,64946,,3.0,0.0,人们,,,,,,,,,,,
575,56699,Saude,21.0,15.0,乐趣,,,,,,,,,,,
576,bcc22,,580.0,32.0,更好,,,,,,,,,,,
577,58551,,3.0,0.0,无,,,,,,,,,,,
578,BF345,,543.0,0.0,留下,,,,,,,,,,,
579,C1340,,212.0,1.0,房间,,,,,,,,,,,
580,7a031,setagaya,194.0,2.0,糟糕,,,,,,,,,,,
581,1Aa00,,28438.0,0.0,相信,,,,,,,,,,,
582,5599E,,75.0,0.0,无法,,,,,,,,,,,
583,fcce4,,3.0,6.0,无,,,,,,,,,,,
584,a3920,اليمن ,32.0,2.0,服务,,,,,,,,,,,
585,4303E,,2558.0,2819.0,看着,,,,,,,,,,,
586,56307,56307,315.0,0.0,恶劣,,,,,,,,,,,
587,224Ae,,30.0,4.0,继续,,,,,,,,,,,
588,0048f,,2018.0,1.0,告诉,,,,,,,,,,,
589,67536,Brasil,1.0,0.0,查看,,,,,,,,,,,
590,18Dea,,2.0,0.0,无,,,,,,,,,,,
591,a9354,おおさかぁ,8.0,0.0,休息,,,,,,,,,,,
592,ff0c1,الله وأكبر,6125.0,1.0,上帝保佑,,,,,,,,,,,
593,66961,,14.0,0.0,事情,,,,,,,,,,,
594,C0056,,3.0,0.0,看着,,,,,,,,,,,
595,65Caa,,5.0,0.0,朋友,,,,,,,,,,,
596,6171E,,16.0,0.0,检查,,,,,,,,,,,
597,cada4,,1.0,0.0,看看,,,,,,,,,,,
598,3702e,Java,35.0,4.0,机会,,,,,,,,,,,
599,0f038,,6.0,31.0,无,,,,,,,,,,,
600,15828,15828,179.0,0.0,严重,,,,,,,,,,,
601,79a9a,Qatar,426.0,0.0,甚至,,,,,,,,,,,
602,d3f4c,,1.0,0.0,无,,,,,,,,,,,
603,28b93,,7.0,6.0,秘密,,,,,,,,,,,
604,20Bbc,,25.0,0.0,国家,,,,,,,,,,,
605,ddefa,,633.0,10699.0,良好,,,,,,,,,,,
606,67109,67109,536.0,0.0,恶劣,,,,,,,,,,,
607,72274,,12.0,0.0,查看,,,,,,,,,,,
608,CC424,,1.0,0.0,靴子,,,,,,,,,,,
609,AA8DD,,39.0,450.0,作为,,,,,,,,,,,
610,44529,最近川崎に,20.0,0.0,公司,,,,,,,,,,,
611,DFeda,,4.0,2.0,查看,,,,,,,,,,,
612,66835,66835,308.0,0.0,严重,,,,,,,,,,,
613,98902,98902,531.0,0.0,手表,,,,,,,,,,,
614,46550,46550,362.0,0.0,严重,,,,,,,,,,,
615,70800,,3.0,0.0,男朋友,,,,,,,,,,,
616,12173,12173,337.0,0.0,严重,,,,,,,,,,,
617,E3665,,1.0,0.0,无,,,,,,,,,,,
618,ae735,,8.0,0.0,就是,,,,,,,,,,,
619,6EAF6,,1.0,0.0,规则,,,,,,,,,,,
620,48478,,44.0,0.0,未命名,,,,,,,,,,,
621,E9811,,1.0,0.0,验证,,,,,,,,,,,
622,87887,東京都,3.0,0.0,开始,,,,,,,,,,,
623,Bc477,,3.0,13.0,得到,,,,,,,,,,,
624,DbFd8,,1.0,0.0,无,,,,,,,,,,,
625,53716,53716,2151.0,0.0,严重,,,,,,,,,,,
626,10039,10039,954.0,0.0,严重,,,,,,,,,,,
627,3B14,,1.0,0.0,到达,,,,,,,,,,,
628,fa14,,1.0,0.0,无,,,,,,,,,,,
629,f14b,,43.0,0.0,甚至,,,,,,,,,,,
630,daa8,,1.0,0.0,懂,,,,,,,,,,,
631,1365,,1.0,0.0,学习,,,,,,,,,,,
632,18ba,Manaus,3.0,0.0,投票,,,,,,,,,,,
633,c0ca,,13.0,0.0,有趣,,,,,,,,,,,
634,C06E,,961.0,165.0,主题,,,,,,,,,,,
635,3Cec,"Córdoba, Argentina",644.0,18706.0,有趣,,,,,,,,,,,
636,B4FF,,2.0,1.0,惊人,,,,,,,,,,,
637,f1cb,,17.0,6.0,留下,,,,,,,,,,,
638,df11,,24.0,183.0,粉丝,,,,,,,,,,,
639,cdf4,,2.0,0.0,试图,,,,,,,,,,,
640,bcef,SF - San Mateo - Santa Clara,985.0,218.0,良好,,,,,,,,,,,
641,53b1,manila,5.0,7.0,喂,,,,,,,,,,,
642,225A,,2.0,0.0,好,,,,,,,,,,,
643,1119,,1.0,0.0,寻找,,,,,,,,,,,
644,B20e,,3573.0,2333.0,意味着,,,,,,,,,,,
645,83ce,,1.0,0.0,小,,,,,,,,,,,
646,f88f,,43.0,341.0,钉子,,,,,,,,,,,
647,E444,,2.0,0.0,用户名,,,,,,,,,,,
648,2551,,2.0,0.0,好,,,,,,,,,,,
649,D21C,,630.0,2.0,游戏,,,,,,,,,,,
650,ba26,,1.0,0.0,家人,,,,,,,,,,,
651,1917,,173.0,84.0,输入,,,,,,,,,,,
652,d750,Spain,8.0,2.0,照片,,,,,,,,,,,
653,FD47,,11.0,0.0,汽车,,,,,,,,,,,
654,286c,日本の何処か。,45600.0,66.0,觉得,,,,,,,,,,,
655,BB20,Ohio,2205.0,849.0,很棒,,,,,,,,,,,
656,3D56,,1.0,0.0,方式,,,,,,,,,,,
657,1872,"Selangor, Malaysia",37.0,6575.0,感觉,,,,,,,,,,,
658,86A5,,2.0,0.0,支持,,,,,,,,,,,
659,704b,,1.0,0.0,找到,,,,,,,,,,,
660,4346,,4.0,1.0,时间表,,,,,,,,,,,
661,60Ff,,48.0,26.0,休息,,,,,,,,,,,
662,ee25,,10.0,1.0,汽车,,,,,,,,,,,
663,B569,,1.0,0.0,政治腐败,,,,,,,,,,,
664,c746,,3.0,0.0,配置文件,,,,,,,,,,,
665,acbe,,29557.0,95790.0,推文,,,,,,,,,,,
666,6391,,2.0,0.0,方式,,,,,,,,,,,
667,92F4,,13.0,10.0,跟随,,,,,,,,,,,
668,b97a,,1.0,0.0,邮件,,,,,,,,,,,
669,F130,,54.0,0.0,相信,,,,,,,,,,,
670,a78b,,3.0,0.0,疲劳,,,,,,,,,,,
671,d66d,,31.0,1.0,一直,,,,,,,,,,,
672,c47b,Pescara,2.0,0.0,债务,,,,,,,,,,,
673,e2b1,,5.0,1.0,故事,,,,,,,,,,,
674,239E,,1.0,0.0,糟糕,,,,,,,,,,,
675,ae86,,5.0,0.0,实验报告,,,,,,,,,,,
676,3517,,3.0,0.0,终于,,,,,,,,,,,
677,a398,,50812.0,272.0,汽车,,,,,,,,,,,
678,d740,Denmark,402.0,4.0,添加,,,,,,,,,,,
679,8800,札幌,1.0,0.0,休息,,,,,,,,,,,
680,D263,,6.0,0.0,撒谎,,,,,,,,,,,
681,5def,Nigeria west africa,15.0,0.0,家伙,,,,,,,,,,,
682,E24E,,2.0,1.0,甚至,,,,,,,,,,,
683,076e,내발가락있는곳,8.0,0.0,就是,,,,,,,,,,,
684,DB07,"Bristol, England, UK",1.0,0.0,皮肤,,,,,,,,,,,
685,dd3c,白河市,1.0,0.0,笑,,,,,,,,,,,
686,17D3,,1.0,0.0,看,,,,,,,,,,,
687,939e,,3.0,0.0,最好,,,,,,,,,,,
688,f092,,6.0,4.0,增加,,,,,,,,,,,
689,9c2e,,30.0,105.0,准备,,,,,,,,,,,
690,07A4,,2.0,0.0,喜欢,,,,,,,,,,,
691,d09b,,115.0,0.0,甚至,,,,,,,,,,,
692,3376,,4.0,1.0,礼物,,,,,,,,,,,
693,9caa,,238.0,3.0,情况,,,,,,,,,,,
694,4A04,,1.0,0.0,地方,,,,,,,,,,,
695,1414,,3254.0,143.0,照片,,,,,,,,,,,
696,7C8b,,4.0,0.0,家伙,,,,,,,,,,,
697,3add,,9105.0,48986.0,公司,,,,,,,,,,,
698,1024,"Silver Spring, MD",1552.0,170.0,糟糕,,,,,,,,,,,
699,81Fd,KYOTO,638.0,6.0,解决,,,,,,,,,,,
700,b136,,1.0,0.0,学校,,,,,,,,,,,
701,F629,,1.0,0.0,轻松,,,,,,,,,,,
702,F20F,,1.0,0.0,想要,,,,,,,,,,,
703,9619,,1.0,0.0,聊天,,,,,,,,,,,
704,F91d,,285.0,2.0,告诉,,,,,,,,,,,
705,52fd,,3.0,20.0,电子邮件,,,,,,,,,,,
706,311b,,2.0,0.0,快乐,,,,,,,,,,,
707,Ed21,,3.0,0.0,订阅,,,,,,,,,,,
708,4509,,1.0,0.0,开始,,,,,,,,,,,
709,EAE6,,1.0,0.0,无,,,,,,,,,,,
710,A336,,123.0,0.0,使用,,,,,,,,,,,
711,D32d,,1.0,0.0,已经,,,,,,,,,,,
712,2baf,,11.0,0.0,人民,,,,,,,,,,,
713,0a20,,6737.0,1950.0,发现,,,,,,,,,,,
714,0A06,,6171.0,8442.0,无法,,,,,,,,,,,
715,e321,,1.0,0.0,地铁,,,,,,,,,,,
716,5f8f,,1.0,0.0,作成,,,,,,,,,,,
717,000B,,1.0,0.0,无,,,,,,,,,,,
718,13fc,Caricuao city,252.0,248.0,公司,,,,,,,,,,,
719,529A,,1.0,0.0,无,,,,,,,,,,,
720,293b,,1.0,0.0,无,,,,,,,,,,,
721,4724,india,20.0,0.0,用户,,,,,,,,,,,
722,6fff,,2.0,1.0,查看,,,,,,,,,,,
723,050E,,1063.0,10.0,糟糕,,,,,,,,,,,
724,99b2,,1.0,1.0,无,,,,,,,,,,,
725,2016,The World,6.0,4.0,看起来,,,,,,,,,,,
726,86ca,,1.0,0.0,天气,,,,,,,,,,,
727,ef74,地下室,47608.0,1676.0,上床睡觉,,,,,,,,,,,
728,dfc0,,433.0,325.0,乐趣,,,,,,,,,,,
729,5313,"Arhus, Denmark",98.0,5856.0,短时间,,,,,,,,,,,
730,d120,,9.0,0.0,有没有,,,,,,,,,,,
731,9449,,3.0,0.0,测试,,,,,,,,,,,
732,f9d3,Samarinda,11.0,0.0,添加,,,,,,,,,,,
733,1dab,"Texas, USA",68.0,1633.0,制作,,,,,,,,,,,
734,9ee4,,168.0,81.0,墙墙,,,,,,,,,,,
735,102b,,1.0,0.0,抓住,,,,,,,,,,,
736,6366,,1.0,0.0,无聊,,,,,,,,,,,
737,0aa0,,1364.0,1.0,应用程序,,,,,,,,,,,
738,D31A,,4.0,0.0,新闻,,,,,,,,,,,
739,FC47,,344.0,8021.0,良好,,,,,,,,,,,
740,1770,1770 Queensland Australia,1666.0,6107.0,拥有,,,,,,,,,,,
741,b54e,,2.0,0.0,真的,,,,,,,,,,,
742,2505,,1.0,0.0,孤独,,,,,,,,,,,
743,6ae4,,63.0,9.0,是,,,,,,,,,,,
744,D1DC,"Wales, UK",1639.0,21.0,计划,,,,,,,,,,,
745,8Ed8,,1.0,0.0,是,,,,,,,,,,,
746,B202,,1.0,0.0,变得,,,,,,,,,,,
747,2a4c,,7.0,27.0,垃圾邮件,,,,,,,,,,,
748,afa6,madrid,277.0,110.0,选举,,,,,,,,,,,
749,2ba8,,116.0,17833.0,选择,,,,,,,,,,,
750,3193,Tokyo,33.0,13.0,先生,,,,,,,,,,,
751,36c3,,1.0,0.0,会,,,,,,,,,,,
752,faf2,,5.0,0.0,无,,,,,,,,,,,
753,fefd,,1.0,0.0,无,,,,,,,,,,,
754,c337,"Qaanaaq, Kalaallit Nunaat",45442.0,19415.0,力量,,,,,,,,,,,
755,721E,埼玉県伊奈町,387.0,19.0,应用程序,,,,,,,,,,,
756,22cc,cosplay ig: whitchcraftcosplay,119616.0,51309.0,留下,,,,,,,,,,,
757,bb03,,29.0,0.0,刚刚,,,,,,,,,,,
758,9600,"Hebden Bridge, England",35928.0,7647.0,良好,,,,,,,,,,,
759,E2A1,,7.0,65.0,死亡,,,,,,,,,,,
760,6013,,2.0,0.0,能,,,,,,,,,,,
761,2aa1,,3.0,0.0,赢得,,,,,,,,,,,
762,c993,,1.0,0.0,辣椒,,,,,,,,,,,
763,5817,,19.0,1.0,甚至,,,,,,,,,,,
764,035A,,2.0,0.0,测试,,,,,,,,,,,
765,0094,長崎市,1119.0,489.0,休息,,,,,,,,,,,
766,725F,,441.0,2.0,男人,,,,,,,,,,,
767,3223,Mejico,1221.0,449.0,已经,,,,,,,,,,,
768,86ca,,1.0,0.0,天气,,,,,,,,,,,
769,e3eA,,5.0,0.0,思考,,,,,,,,,,,
770,a1cd,,1.0,0.0,石头,,,,,,,,,,,
771,A239,Classified.,2.0,0.0,工作,,,,,,,,,,,
772,EF90,,1.0,0.0,修复,,,,,,,,,,,
773,4708,,1.0,0.0,无,,,,,,,,,,,
774,a52e,,2.0,4.0,应该,,,,,,,,,,,
775,20A5,,2.0,0.0,链接,,,,,,,,,,,
776,BC37,"Minneapolis, MN",158.0,6.0,查看,,,,,,,,,,,
777,6A09,Singapore,2.0,0.0,中心,,,,,,,,,,,
778,D24C,,1371.0,303.0,不能,,,,,,,,,,,
779,ba1b,,3.0,0.0,甚至,,,,,,,,,,,
780,1438,,1.0,0.0,舀,,,,,,,,,,,
781,8816,,2.0,0.0,寻找,,,,,,,,,,,
782,32c2,,25.0,0.0,免费,,,,,,,,,,,
783,bc4b,Seattle WA,173.0,11.0,徒步旅行,,,,,,,,,,,
784,0722,,1.0,0.0,无,,,,,,,,,,,
785,cb55,"Tucson, AZ",1.0,0.0,学习,,,,,,,,,,,
786,058A,愛知県,59.0,0.0,也许,,,,,,,,,,,
787,ee68,,1.0,0.0,无,,,,,,,,,,,
788,ae98,,218.0,0.0,使用,,,,,,,,,,,
789,c7c8,,63.0,0.0,意味着,,,,,,,,,,,
790,8b20,,3.0,0.0,死亡,,,,,,,,,,,
791,D7C5,,1.0,1.0,知道,,,,,,,,,,,
792,2225,,17.0,0.0,房子,,,,,,,,,,,
793,6055,"san diego, ca",4.0,0.0,了解,,,,,,,,,,,
794,3533,,2.0,0.0,有趣,,,,,,,,,,,
795,D1a4,,1.0,0.0,天气,,,,,,,,,,,
796,A17C,"Petrópolis, Brasil",200.0,3033.0,拯救,,,,,,,,,,,
797,5ba8,,1.0,0.0,阅读,,,,,,,,,,,
798,5057,,4.0,645.0,博物馆,,,,,,,,,,,
799,B137,,1.0,0.0,无,,,,,,,,,,,
800,5d62,,1.0,0.0,作成,,,,,,,,,,,
801,3c35,,979.0,19.0,想要,,,,,,,,,,,
802,ff2b,Del Rio,797.0,37.0,有趣,,,,,,,,,,,
803,c7a1,Canada,24.0,4.0,查看,,,,,,,,,,,
804,1148,,5.0,0.0,更好,,,,,,,,,,,
805,d99a,,1.0,0.0,手套,,,,,,,,,,,
806,23A8,,2.0,0.0,无,,,,,,,,,,,
807,D369,,1.0,0.0,不好,,,,,,,,,,,
808,4D18,"ÜT: -6.164094,106.634322",9.0,0.0,得到,,,,,,,,,,,
809,c2bd,,1.0,0.0,作成,,,,,,,,,,,
810,5720,,2.0,0.0,小时,,,,,,,,,,,
811,9635,,1.0,1.0,听,,,,,,,,,,,
812,241D,surabaya,103.0,14.0,更新,,,,,,,,,,,
813,407B,,2.0,0.0,看看,,,,,,,,,,,
814,adad,,46.0,1.0,就是,,,,,,,,,,,
815,22ae,uae,1.0,0.0,查看,,,,,,,,,,,
816,3605,,8.0,0.0,发现,,,,,,,,,,,
817,ebb5,Toronto,251.0,235.0,挑战,,,,,,,,,,,
818,ED99,,50.0,0.0,死亡,,,,,,,,,,,
819,eb55,,1.0,0.0,无,,,,,,,,,,,
820,FCE6,,1.0,0.0,已经,,,,,,,,,,,
821,d5a7,mexico,3036.0,889.0,电影,,,,,,,,,,,
822,1534,,1.0,0.0,闲逛,,,,,,,,,,,
823,e5e1,,1.0,0.0,好,,,,,,,,,,,
824,3B14,,1.0,0.0,到达,,,,,,,,,,,
825,86A5,,2.0,0.0,支持,,,,,,,,,,,
826,f955,,3.0,0.0,当然,,,,,,,,,,,
827,7ad0,,1.0,0.0,无,,,,,,,,,,,
828,27df,,1.0,0.0,非常,,,,,,,,,,,
829,26BF,,72.0,134.0,边缘,,,,,,,,,,,
830,f321,,2.0,0.0,看起来,,,,,,,,,,,
831,1511,"Penfield, NY",4245.0,1552.0,制作,,,,,,,,,,,
832,D089,,3.0,8.0,责任,,,,,,,,,,,
833,4027,,7.0,0.0,上床睡觉,,,,,,,,,,,
834,986B,,1.0,0.0,打,,,,,,,,,,,
835,6ede,,35.0,0.0,制作,,,,,,,,,,,
836,EA4A,,2.0,0.0,当然,,,,,,,,,,,
837,59Da,,1.0,0.0,度假,,,,,,,,,,,
838,5f4a,,13.0,0.0,逃跑,,,,,,,,,,,
839,f536,,1.0,10.0,生活,,,,,,,,,,,
840,c993,,1.0,0.0,辣椒,,,,,,,,,,,
841,C202,,1.0,0.0,无,,,,,,,,,,,
842,5cac,,1.0,0.0,作成,,,,,,,,,,,
843,8645,"Bucharest, Romania",16.0,0.0,周年纪念,,,,,,,,,,,
844,b655,,25.0,0.0,发现,,,,,,,,,,,
845,CC12,,19.0,2.0,应用程序,,,,,,,,,,,
846,A205,,1.0,0.0,无,,,,,,,,,,,
847,09de,,1.0,0.0,无,,,,,,,,,,,
848,3190,"Hotaka Mountains, Japan Alps",2678.0,758.0,工作人员,,,,,,,,,,,
849,58ba,,11.0,0.0,典型,,,,,,,,,,,
850,e534,,51.0,0.0,穆斯林,,,,,,,,,,,
851,E626,,1.0,0.0,男女性,,,,,,,,,,,
852,1ad3,"Cape Town, South Africa",1.0,17.0,建议,,,,,,,,,,,
853,1104,穢れの坩堝,45391.0,14522.0,准备,,,,,,,,,,,
854,5053,,8.0,1.0,享受,,,,,,,,,,,
855,9125,,52.0,0.0,查看,,,,,,,,,,,
856,913D,,2031.0,31.0,重新,,,,,,,,,,,
857,f05c,,1.0,0.0,输入,,,,,,,,,,,
858,be1e,,289.0,6.0,发生,,,,,,,,,,,
859,8e88,กทม,13.0,101.0,有趣,,,,,,,,,,,
860,ff40,,1.0,0.0,无,,,,,,,,,,,
861,5d57,,222.0,0.0,重新,,,,,,,,,,,
862,5517,,2.0,22.0,思考,,,,,,,,,,,
863,737d,,3.0,3.0,旅行,,,,,,,,,,,
864,1A14,,1.0,0.0,微笑,,,,,,,,,,,
865,6121,,2.0,2.0,俄语,,,,,,,,,,,
866,6013,,2.0,0.0,能,,,,,,,,,,,
867,a525,,1.0,0.0,糟糕,,,,,,,,,,,
868,BD45,,3.0,0.0,无法,,,,,,,,,,,
869,de44,,2.0,0.0,公司,,,,,,,,,,,
870,8022,にゃごや,28125.0,817.0,良好,,,,,,,,,,,
871,82c1,,1.0,0.0,测试,,,,,,,,,,,
872,D1Ed,Western Australia,4.0,0.0,自由,,,,,,,,,,,
873,847D,,6.0,0.0,停止,,,,,,,,,,,
874,2c38,,4.0,0.0,想,,,,,,,,,,,
875,0587,,1.0,0.0,我会,,,,,,,,,,,
876,BC21,"ÜT: 40.615533,-74.602263",4.0,3.0,看起来,,,,,,,,,,,
877,16Bf,,8.0,0.0,更新,,,,,,,,,,,
878,5bff,,1.0,0.0,很,,,,,,,,,,,
879,95D3,trujillo,1.0,0.0,眼睛,,,,,,,,,,,
880,0ed1,Kuwait,318.0,681.0,新闻,,,,,,,,,,,
881,dc3e,,57.0,328.0,更新,,,,,,,,,,,
882,bdf8,,1.0,0.0,事情,,,,,,,,,,,
